Avg closeness: 0.4746847896387772

Gene	closeness
AC106053.1	0.44418052256532065
AC079943.2	0.44418052256532065
AC072054.1	0.44418052256532065
GSE1	0.4431279620853081
ARMC4	0.4410377358490566
PRDM6	0.43187066974595845
AC007923.2	0.4288990825688073
ZFPM2	0.4279176201372998
WDR7	0.4279176201372998
TRIP12	0.4279176201372998
PDE8A	0.4279176201372998
NDUFAF6	0.4279176201372998
FGF9	0.4279176201372998
CCT6A	0.4279176201372998
AF222685.1	0.4279176201372998
AC094104.2	0.4279176201372998
AC062015.1	0.4279176201372998
AC009126.1	0.4279176201372998
PEPD	0.40919037199124725
NPNT	0.40919037199124725
TSNARE1	0.39872068230277186
IRF5	0.39787234042553193
OR4C50P	0.3970276008492569
AC090469.2	0.3970276008492569
AC021218.1	0.3970276008492569
LINC01808	0.38716356107660455
TERT	0.3839835728952772
LINC01091	0.3839835728952772
CNTN3	0.3839835728952772
YEATS2	0.3785425101214575
KDM5A	0.3785425101214575
ZBTB10	0.36666666666666664
LINC01153	0.36666666666666664
IRF6	0.36666666666666664
GVQW3	0.36666666666666664
AC138627.1	0.3575525812619503
C1orf21	0.3541666666666667
RTN4	0.34953271028037386
AC073359.1	0.34823091247672255
RPL31P57	0.3357271095152603
