Avg radiality: 1.0584418460448255

Gene	radiality
AC004869.1	1.0330188679245282
TRHR	1.028301886792453
TRAPPC9	1.028301886792453
LRRC69	1.028301886792453
LINC00536	1.028301886792453
HNF4G	1.028301886792453
HAUS6	1.028301886792453
CCN3	1.028301886792453
BNC2	1.028301886792453
AP003351.1	1.028301886792453
AC022274.1	1.028301886792453
ZNF618	1.0235849056603774
SCAI	1.0235849056603774
RABGAP1	1.0235849056603774
PLXDC2	1.0235849056603774
PHF19	1.0235849056603774
MALRD1	1.0235849056603774
CTNNA3	1.0235849056603774
COL15A1	1.0235849056603774
CELF2	1.0235849056603774
AL691420.1	1.0235849056603774
AL359546.1	1.0235849056603774
AL359091.2	1.0235849056603774
AL162726.3	1.0235849056603774
AC087312.1	1.0235849056603774
YY1	1.0188679245283019
YAP1	1.0188679245283019
USP50	1.0188679245283019
TSPAN14	1.0188679245283019
TMX2	1.0188679245283019
TLN2	1.0188679245283019
THEM7P	1.0188679245283019
TET1	1.0188679245283019
TCF7L2	1.0188679245283019
SNX19	1.0188679245283019
SAMD4AA	1.0188679245283019
RN7SKP15	1.0188679245283019
RIN3	1.0188679245283019
RERG	1.0188679245283019
PRDM11	1.0188679245283019
PDE3A	1.0188679245283019
OBI1	1.0188679245283019
NOX4	1.0188679245283019
MYPN	1.0188679245283019
MYO1E	1.0188679245283019
MYH6	1.0188679245283019
MTNR1B	1.0188679245283019
MPPE1P1	1.0188679245283019
MED13L	1.0188679245283019
MCF2L	1.0188679245283019
JCAD	1.0188679245283019
ING1	1.0188679245283019
H1-7	1.0188679245283019
FGD6	1.0188679245283019
FBN1	1.0188679245283019
FBLN5	1.0188679245283019
FAM186B	1.0188679245283019
EML1	1.0188679245283019
DIO3OS	1.0188679245283019
CRACR2B	1.0188679245283019
COX8A	1.0188679245283019
CEP164	1.0188679245283019
CCND2	1.0188679245283019
CCDC197	1.0188679245283019
ARMH3	1.0188679245283019
ARL14EP	1.0188679245283019
ARHGAP12	1.0188679245283019
AL365295.1	1.0188679245283019
AL163932.1	1.0188679245283019
AL049775.2	1.0188679245283019
ADAMTS8	1.0188679245283019
AC023161.1	1.0188679245283019
ABCC9	1.0188679245283019
